Subcluster_id,Q-score,No_of_motifs
1995,0.22691431981565993,4
1987,0.22689394973805613,8
2147,0.22688935709481328,5
1613,0.226729258184054,5
136,0.22640761526027398,7
2142,0.22605949585661111,7
1524,0.22603985151793854,5
2291,0.22584307645396107,7
1685,0.22523366416985213,5
319,0.22515988275123236,11
2313,0.22515642415574397,3
1159,0.2248012703508229,10
452,0.22467566720878968,6
1079,0.22461529737858454,2
2023,0.22444133356524712,6
715,0.2241029722071489,6
975,0.2240728377901085,6
1745,0.22377471417723666,4
1370,0.22306571350739204,5
1270,0.22300293990152462,9
225,0.2229809452347346,8
1884,0.2229772060770392,3
2183,0.22296355267046664,12
1211,0.22197374849819715,7
1771,0.22194661511584846,15
1453,0.2218984366820211,8
2256,0.22178026136589002,3
1970,0.2215345923001621,3
2035,0.22129973262525598,10
843,0.220973515826584,4
777,0.22064005515803278,6
16,0.2204785560314905,11
1505,0.22036667168679194,3
2219,0.22027940431964982,12
2227,0.22016439660037457,7
267,0.2198637101394565,12
994,0.2197614287976608,13
856,0.21968563788677886,3
2381,0.21954169744378835,5
508,0.21915573386269824,7
740,0.2191159308343433,9
1900,0.21888047956427728,11
1091,0.2188793186027712,12
413,0.2188477450091752,7
1046,0.2187959130653901,10
1017,0.21875000050486032,4
261,0.21851586601554995,9
27,0.21847760480675066,10
1800,0.21844522991944676,5
2351,0.21824398109591406,8
1279,0.21741943379712017,4
1476,0.21713926821553475,8
2259,0.21610162074020056,7
1673,0.21565629527355268,8
520,0.2154441556333228,9
2319,0.21530509600255673,5
86,0.21524445477542198,11
224,0.21512644272298168,4
667,0.21512083088209452,7
787,0.2150055028481546,5
2364,0.21486341497888697,4
1020,0.21476413973420477,6
2302,0.21460647936749308,3
130,0.21441292115604899,3
1858,0.21386710849002163,3
1249,0.2137999702801659,2
1557,0.21308026753199694,7
2329,0.2127459632746542,6
369,0.21248001698658067,7
1775,0.21232395638326138,5
1062,0.21171338541139315,6
1706,0.2113012338107314,4
1326,0.21118954095854173,10
1254,0.2111807083151981,6
2331,0.2107162405218522,10
1767,0.21065245853585826,7
338,0.21056199334379447,12
793,0.21048535561747905,8
1204,0.21048356975697122,14
1951,0.2103433349691918,8
1462,0.2098305539139802,7
1973,0.2096183608375877,10
796,0.2094252966551727,6
232,0.20924198860119209,5
1,0.20902019230514038,5
2349,0.2089852169576131,6
1614,0.20895897246777365,7
2338,0.20894062036005653,4
1687,0.20876403378777958,6
2032,0.2087038798615431,9
1730,0.20820615122204159,7
153,0.20809427423426727,15
1563,0.20792153197887075,7
1873,0.20763548404461138,5
1952,0.20753862622312083,12
2205,0.2073897639495169,9
1101,0.2073685455786935,4
1709,0.20731874068957118,10
804,0.2072416729860134,3
1969,0.20697880021705095,5
742,0.20642898430188053,4
2013,0.20639528722365524,11
1388,0.2063565012060619,4
2273,0.2063184168388074,6
1033,0.20618209629882778,5
1838,0.20616543985714925,9
1975,0.2061460702872984,4
554,0.20611083824262133,10
1631,0.2060532999183268,8
1258,0.20602827041829658,4
1411,0.20593128585465514,6
706,0.2054465400136234,15
755,0.2053535097810601,16
689,0.20511416089932014,4
2271,0.20501164712657136,5
1985,0.20478890890512944,7
1627,0.20478307052556324,7
802,0.20466540415835638,10
1263,0.20433962504992778,3
139,0.2042898538764814,8
2278,0.20428963084783855,5
1372,0.2041584280785882,11
1366,0.20414785427221016,7
1640,0.2039960332874124,10
1217,0.20391578187934134,10
1851,0.20357311531364558,11
1674,0.20353905527731406,6
1223,0.2033266667384234,13
2316,0.20323525376910162,4
253,0.20319303477402173,12
2365,0.202981555880199,9
180,0.20295269401722768,14
707,0.20294387019310917,10
487,0.20286539914807247,12
2170,0.20278696630908508,3
2063,0.20249769960701217,9
944,0.20242391618520622,4
1300,0.20235873118594694,13
2178,0.2022705364148496,5
2361,0.20222788699669808,7
1885,0.20210679182806202,4
732,0.20202936426881957,19
1725,0.2020194035685301,6
2301,0.20169474412982838,4
1421,0.20164241984078524,5
1715,0.20144971936191128,9
1036,0.201192055971782,9
2162,0.20108052673576726,5
2186,0.20101168069220923,8
1054,0.20098891210802572,8
709,0.20080973954268888,6
2249,0.2006934674942511,8
2226,0.2006267307928605,11
2111,0.20057660826284643,7
107,0.20045290117134582,17
1371,0.20041482388875306,4
2064,0.2003921675591259,13
1940,0.20037195141405323,12
433,0.20032855005987385,11
1117,0.20031758616563652,9
773,0.20017900210611073,8
2251,0.1998145145623423,4
1696,0.19975703280685353,6
656,0.19967635276499923,4
733,0.1995959909307481,13
1690,0.1993888953745126,16
1189,0.19929849826118334,5
653,0.19908567055086676,7
342,0.1990185879531216,8
1805,0.19886589211752165,12
106,0.1988478298041842,8
1234,0.1985649927971187,7
1727,0.1985042405946319,5
1835,0.19842889727116078,5
1399,0.1984153996771496,9
844,0.19834165113141844,10
1570,0.19825043206355927,9
1281,0.19817052908855082,16
1596,0.19803355269365389,8
2151,0.19784796896637658,4
1049,0.19744984096804646,7
1166,0.19741582779297231,5
0,0.19715658317796933,9
1112,0.19702184751707058,10
60,0.1969930243617897,10
2220,0.19676341913264048,3
468,0.1967151142629622,4
1295,0.19646697403593397,5
497,0.1964063459806433,8
1704,0.196336856288355,7
54,0.19617585370616775,7
1193,0.19594146263207157,16
819,0.1959321567958105,5
658,0.19556309153413015,8
1212,0.19551106599008797,6
1220,0.19539621781367333,5
1769,0.19536780885329869,9
495,0.19533837280693328,11
1405,0.19529182337913953,7
973,0.19510082035947102,15
735,0.1941814206452737,6
453,0.19412857666494862,4
1519,0.19410782431294293,6
1992,0.19404324198518944,8
2112,0.19372976153121468,3
2097,0.19372556274863648,13
1172,0.19371789087503544,4
2149,0.1937178233407379,11
803,0.19335046540603945,3
1331,0.19278544881577603,5
2060,0.19277686155449733,6
1748,0.19267382996466054,5
1971,0.1925992854493539,10
576,0.19239881384569138,7
1850,0.19231776829366842,5
1954,0.19227010192940613,11
2357,0.19226121621465223,10
1797,0.19161144233154215,8
248,0.19154340062827502,12
1521,0.19154223181859842,5
703,0.19141819822935693,10
1555,0.1914163902683023,5
1030,0.19141032501493102,14
2141,0.19137198145247789,8
540,0.19111792441671588,8
28,0.19107868511408924,6
425,0.1909109751854362,8
2309,0.19085328136335428,7
1262,0.19081435531871205,5
1180,0.19078780673063653,9
2086,0.190734522991525,5
135,0.1906742471815227,11
159,0.19060152452946294,12
586,0.190516502253438,4
1209,0.1903850408483672,7
1344,0.19030809461557432,5
2127,0.1900872110058784,3
1943,0.1900555365901974,6
1031,0.19004988755792873,10
493,0.1900257381937296,8
873,0.18992886918712526,5
251,0.18985446764085157,5
579,0.18969106671193925,8
1182,0.18964036544812773,7
1073,0.18961585860588645,21
1174,0.18958315207528573,3
191,0.18947484534231152,17
346,0.18944864341314097,6
172,0.18936303695236834,7
1598,0.18935145922496316,11
1299,0.18934748031808343,7
88,0.18930110334779718,5
199,0.18922188087462763,14
1153,0.1891555337243865,11
1057,0.1886573298302153,11
2057,0.18840599693606136,6
898,0.1883669451302019,8
292,0.18815611174664654,7
2185,0.18813794228061317,9
75,0.18806769916595328,17
2225,0.18795307707270376,9
1804,0.18773531186165024,9
372,0.18764153674782955,4
1501,0.18758049465268503,6
1318,0.1875717787535258,6
1703,0.1875560725670528,9
2095,0.18743170585146374,8
1580,0.18729556599869385,15
1860,0.18723887034519243,11
942,0.18720899672061558,5
2036,0.18720726487443837,8
1190,0.1872005185355583,7
1354,0.18680404028886988,8
1502,0.186714910095863,10
305,0.1865310359035912,6
1118,0.18626620789767118,5
281,0.18624570360974854,6
2175,0.18622632814442483,10
362,0.1862260160026257,5
1290,0.18605590380110407,5
1337,0.18601965776475746,3
368,0.1859772923380751,9
899,0.1854366964493908,17
842,0.18534834945024437,8
2121,0.1851558460771941,4
339,0.18491602761893733,14
729,0.1849150863788595,7
610,0.18488494008267886,12
685,0.18486798098264443,5
2008,0.1848594882360587,8
122,0.18477427728329993,7
2236,0.18467141423916797,9
2228,0.18458166875064724,8
859,0.1844786913105862,6
1670,0.18445960128862315,12
1686,0.18438932865555763,4
2076,0.1842998128295075,4
626,0.18421730811244835,7
649,0.18421572302642694,7
1548,0.18418738002579862,8
459,0.1841466099811559,11
370,0.18412026840770862,14
273,0.1840030114193531,19
506,0.18387841515441045,4
1356,0.1838308985333884,7
481,0.18379748237947016,13
1459,0.1836300228712065,11
162,0.18356161917929395,5
363,0.18350485140014122,8
1908,0.1834438497582213,4
1907,0.18340175298061773,5
627,0.18330043104574273,10
440,0.18314861085483358,18
217,0.18307441861303012,8
1187,0.18306508384730608,10
55,0.18278406805505304,7
1124,0.18272117659045972,6
893,0.182662045197972,7
1240,0.18264111146266332,11
551,0.18262356398154098,7
1962,0.18259747962544273,4
1243,0.1823888443629704,7
1762,0.1823765091823995,3
1473,0.18225933847051634,7
1677,0.18223734710299894,13
638,0.18213929003830406,5
845,0.18211651769504977,5
616,0.18208084136337283,5
473,0.18199237450161304,10
599,0.18181707801039915,5
2207,0.1817202501431803,6
1093,0.18169263505546188,5
2016,0.18162806141972135,6
636,0.18160281527136257,5
881,0.18158930997759493,8
18,0.18145244975605795,20
2148,0.18141651203214967,6
1875,0.18139587604785037,4
1237,0.18139183415122,3
2254,0.1811694250843398,5
66,0.18111021711082673,8
102,0.18104736563736007,14
1383,0.1810370659818656,9
1441,0.18102912436537028,10
2253,0.1809719139178232,3
315,0.18091101573861162,12
1878,0.18068581449003254,4
277,0.18064197363947487,4
553,0.18041453767771198,6
2025,0.18039833416854395,6
945,0.18028575611526895,11
1517,0.1802166696372824,17
475,0.18015684570733737,11
1481,0.18010740033444494,12
1096,0.18010236336995783,9
58,0.1800719512312953,6
645,0.18000740311649194,10
920,0.17992137621415424,11
1799,0.17975039983106778,10
2213,0.17970498919724334,13
2099,0.17965577209872519,12
309,0.17956426651905674,8
1491,0.17945686157552468,7
790,0.17940662765010235,4
74,0.17937295998584551,11
2224,0.17922435791607377,6
210,0.17917065397492501,10
1246,0.17914592098466667,8
524,0.17903548152284693,3
1324,0.17884997351721665,11
1553,0.178649882010577,5
1131,0.17862159312749412,3
471,0.1784841883942126,9
1996,0.1784080684683401,13
2265,0.17819399577045084,3
2240,0.1780134568018335,6
1268,0.17780622319693046,4
460,0.17753692999884102,6
1385,0.17737830151397357,10
1097,0.17734724459677803,11
974,0.17731795104638975,7
1297,0.1772520356290936,4
1735,0.17721091768098127,14
2044,0.1771898412688356,7
2363,0.17714961443392058,7
41,0.17714407826735665,9
1369,0.17695579643620626,5
255,0.1768930027707228,5
166,0.17630538109309704,12
1050,0.17626455698027294,18
73,0.17588695547996805,8
442,0.17584091037313526,11
1941,0.17581857552751073,9
1402,0.17573615571700751,6
1579,0.1754817039251952,4
2085,0.17532004096626733,6
2275,0.17520419818850747,4
1874,0.17517686301956553,8
928,0.17502867264888727,9
1603,0.17493912581325957,7
619,0.17460217632034836,3
2246,0.174453366727654,10
1536,0.17438998182070997,9
424,0.1743306896833776,10
1806,0.17431073861490853,11
1403,0.1741314199978635,5
2376,0.1740570302694815,2
247,0.1740533685931178,6
381,0.1740104546922373,6
2022,0.1739657349063997,3
1795,0.17389274219936066,5
1186,0.17380908376965915,10
1546,0.17376164594022042,4
726,0.1736422826718807,10
1658,0.17354376641543803,6
1642,0.17345368358443353,7
698,0.17340038039022185,9
1432,0.17335501960691838,14
2200,0.17323870311058942,12
606,0.1730952536175581,6
1854,0.17304137203277012,7
1384,0.17294210336710786,13
1012,0.1729368164531052,5
1355,0.1728478947417691,7
2167,0.1728419926119633,9
183,0.17279836278110167,12
486,0.1727300654781403,12
388,0.17261927059949234,5
19,0.1725125378635008,6
2030,0.17250159177519842,11
441,0.1723932263034374,8
140,0.17224327177985974,9
2306,0.1720714034714343,6
1454,0.17206174021993195,5
380,0.17197787445767215,6
1386,0.17189020317578926,7
421,0.17164801068835003,7
204,0.17151338549740064,8
1754,0.1714976991960771,8
1697,0.17136354658457686,7
1486,0.17096728174236225,4
423,0.1708772026515698,5
1534,0.17077053799090075,6
885,0.17070241320764215,13
271,0.1705906085947911,6
979,0.17056506739712587,10
1948,0.1704812392427318,10
673,0.17043898105961555,10
1845,0.1703780159504663,6
2198,0.1703565859591147,6
2050,0.170339113621685,11
959,0.17019579361416734,15
99,0.17018340328824658,12
794,0.1699005488501097,9
1950,0.169759619343935,7
1939,0.16969895229089882,12
1003,0.1695578236588228,10
5,0.16953082873896225,12
516,0.16948559236495012,9
792,0.16943922520219037,7
2143,0.16941174454741442,7
361,0.16939647793165655,12
3,0.16936677100620023,7
780,0.16925831847692827,6
1359,0.16912455546643498,9
68,0.16909678657423308,12
1313,0.1688107470876224,7
1678,0.16869667804302466,12
894,0.16857858387077987,18
1360,0.16848062858646976,12
158,0.16847034889442497,10
1659,0.16840564055222224,5
679,0.1682960875584278,11
747,0.16824592807831587,9
1931,0.16805516808570461,9
63,0.1680226630097039,12
2078,0.16795958543425032,11
276,0.16794955250930724,7
274,0.16791221285604527,12
2233,0.16756696487863706,6
53,0.16750065461123434,7
39,0.1674830693552329,3
1022,0.16745058225587175,4
1870,0.1672436424721972,3
2342,0.167159438216177,8
236,0.16712425900016084,9
2070,0.16699619682682296,8
1273,0.16688523036297975,12
620,0.16679397182253122,9
1232,0.166666929529635,6
1911,0.16643308113864744,4
1238,0.16641197661982624,10
1064,0.1663017058498566,10
568,0.16621430083011066,11
96,0.16618152855024648,3
818,0.16618056068329784,10
1691,0.1661352510171659,7
988,0.16599141322248476,5
22,0.16585006842656522,10
1345,0.16582045052462027,9
578,0.16574004872419862,10
219,0.16573448659535234,26
778,0.16567052030361346,7
2139,0.1654247288458113,7
932,0.1653843671397616,8
1066,0.16514864394242038,7
2335,0.16511933515878854,11
335,0.16505756827848697,6
1726,0.16487819193168607,8
2132,0.1647509354333184,8
244,0.16442386172770526,9
2090,0.16416560994422277,11
1607,0.16403753539762173,6
643,0.16401365338789492,7
81,0.16366381368954352,3
1681,0.1636467277664341,9
2290,0.16364326077721042,7
2252,0.1636366351977995,2
84,0.1636096141924439,7
676,0.1635956016333237,8
352,0.16351699575767883,6
989,0.1635046549066312,12
2052,0.16334370780527196,10
768,0.16317582268021796,8
1978,0.1631621333185146,5
2018,0.16272210075742918,6
1210,0.16265682532431333,8
1199,0.16263583869278422,6
648,0.16262922045449646,15
279,0.1626286406773747,16
1930,0.16258174823791488,8
1701,0.1625679718900934,15
1431,0.1622374547232865,6
1719,0.16221993521690065,8
1206,0.1621141328323026,6
1657,0.16202314071924984,11
1955,0.16194602078892448,6
209,0.16194016453262378,9
631,0.16183029441163102,6
1794,0.16166430911869742,5
564,0.16150540428889676,4
1284,0.16145357047485023,14
1128,0.1614304506154302,5
52,0.16141218522460823,7
1983,0.1612505632372591,6
1926,0.16112477697964747,13
2108,0.16101953572982872,5
518,0.1608245152869182,14
1452,0.16058783171221036,5
1694,0.1605252790542962,10
2069,0.16034663582676792,7
635,0.1603449735503071,5
1901,0.16017639777775144,6
395,0.16000719446205294,6
2312,0.15957540143240379,7
193,0.15946356916567683,12
1051,0.15927145640888318,5
299,0.15923427721765576,8
1827,0.1591728013812058,2
1306,0.1591426800001933,10
1353,0.15886020261996397,8
2208,0.15873070290662064,10
1221,0.15871031449608833,9
2134,0.15865100932599702,4
502,0.1583344855199407,4
575,0.15813629177963287,12
767,0.15803231597905876,11
1137,0.15774590680702683,3
67,0.1575394683330976,7
935,0.15752442590691873,10
2355,0.1574862148282724,10
2009,0.15738856454085862,10
2367,0.15705863546139218,4
401,0.15705600976807574,8
1427,0.15683681417390258,9
865,0.15666413013649988,12
358,0.15623475744895216,10
448,0.15615330302901279,7
1393,0.15614586616945525,7
828,0.15602080861114437,8
1307,0.15582914328859532,5
1890,0.1557108101275275,5
1103,0.15570619663996815,17
2113,0.1557058537541315,8
674,0.1555714434188834,8
1680,0.15547417307093614,10
1471,0.15540929364714665,5
2100,0.15540780110924507,9
1934,0.15535432003306934,8
87,0.15534262474811497,11
349,0.15525798788958778,8
1362,0.15515469363917375,12
769,0.1550571989407109,5
1387,0.15503421409733575,13
1667,0.15494086178835004,10
1076,0.15456410315434685,7
128,0.15453846745073505,3
1668,0.15452487371015045,10
581,0.1542024445973182,4
2173,0.1539751171464252,10
1558,0.15374714803215464,9
69,0.1536054008958603,6
1846,0.15356954492591698,7
2104,0.15332653874661253,3
1493,0.1532363505100824,5
2049,0.15277677957530159,6
836,0.15271226669408555,12
1821,0.15268203890430332,2
2011,0.15264778771858212,5
384,0.1526272877680585,13
1998,0.15260349545142235,13
1739,0.15226834335788514,4
1887,0.15226179898933817,7
1702,0.15208537836143568,8
548,0.152051807690598,6
288,0.15201441529265203,7
1222,0.15189967535742896,7
1342,0.151892970794276,5
42,0.15187354155731525,20
174,0.15186250290034484,14
2154,0.15180570484165684,6
1947,0.15170407789904042,5
1743,0.15146588532711866,10
701,0.15136218027843884,3
1895,0.15131498225076345,9
1276,0.15122086672774512,6
1198,0.1511647375972206,3
1214,0.15110169345384827,6
924,0.15105429287429498,8
704,0.15086326052170868,9
1823,0.15080976685331055,8
1712,0.15080960587195977,6
134,0.1506716693908242,4
1160,0.15049272712353984,7
2179,0.15043016042307708,18
522,0.15042553899461691,12
2128,0.15019153312976385,7
2286,0.15010632885703754,9
467,0.15008271444572016,4
215,0.14999996676990143,5
2284,0.14997091321021272,4
2318,0.14972457345572915,4
2366,0.1496647990901142,13
628,0.14956459313857792,5
355,0.14955353134033147,7
278,0.14954034960981974,5
211,0.14948159743017522,6
2244,0.14947727540670622,5
806,0.14941419250320695,8
521,0.14934255386119405,9
2307,0.1489956568046374,13
665,0.14895960492331048,10
2107,0.14883784174570247,4
976,0.14877245202759,7
1780,0.14859720828219597,13
323,0.14858519278032467,11
2269,0.14857230571302532,19
1764,0.14850136011821505,4
2184,0.14847879359541494,9
478,0.14846264856605382,5
12,0.14836904829347533,9
833,0.14834428427317714,9
436,0.14829008614289524,8
117,0.1482479751754423,10
986,0.14804421327492778,9
600,0.14803146676612405,7
1110,0.14784735164849352,2
366,0.14774850249789068,8
269,0.1477341007530213,6
161,0.147533859704745,14
1647,0.14745060532830392,16
391,0.1474205740676657,12
351,0.14736940375503244,10
474,0.14736617547516834,11
407,0.14716020163611146,12
1707,0.1470720190484444,6
300,0.14697721483171894,9
1334,0.14696683255775916,6
1116,0.14696031772190815,13
1803,0.14692713768579682,12
800,0.14676073208179208,20
249,0.14659310859761107,7
546,0.146581838642195,13
1377,0.14655181217042473,6
411,0.14633695360826549,9
1692,0.14614005113151762,10
1325,0.1461236479270686,16
1451,0.14611245841707265,5
1133,0.14568998491400229,4
1638,0.14545037690893586,7
962,0.14538706926073833,7
1496,0.14536942140553555,10
900,0.14525236971865674,14
2115,0.14516465180390248,8
2118,0.14505959306103391,5
2163,0.1450456714911222,7
2274,0.14481408331018777,6
1363,0.14469056242055325,7
385,0.14467521837089295,5
692,0.1446746282466404,4
1899,0.14464465114299405,11
1285,0.1445372218177167,5
295,0.14448906647309306,6
1436,0.144471339530504,4
534,0.1442311359202181,8
1458,0.14418353629612848,3
996,0.1440052588449063,11
1406,0.14391317161770667,10
2314,0.14367100433295638,12
427,0.14350243013187597,11
1879,0.14333233390149513,9
654,0.14320960992247467,11
131,0.1431797767285453,14
1796,0.14288660026316596,4
143,0.1427178188459179,9
2001,0.14270593550950794,3
1594,0.14258964534692023,4
1480,0.14228388018495003,6
1440,0.14218410122260655,5
2156,0.14215935577647887,7
2028,0.14210367369600196,6
1146,0.14192751337087847,8
1165,0.141849640506656,11
2272,0.14183387380729376,4
853,0.14163573223997794,7
469,0.1416341760262375,11
1810,0.1415807465400379,4
259,0.1415763087223865,13
1867,0.14135858897017475,5
256,0.1412653777172681,4
1135,0.14121180934642122,8
890,0.14105113044037262,10
2288,0.14077927651103667,6
1893,0.14073588560583056,5
2015,0.1406606605698447,9
409,0.1406401582742437,5
2330,0.14047426668586238,10
1289,0.14047051576185535,7
786,0.14028025530132276,3
2308,0.14024616555142705,7
324,0.1401650980088202,4
906,0.14012347989486837,12
720,0.1400858434075451,6
1675,0.13951804858725322,11
1330,0.13945336696850996,3
10,0.13942340664868696,7
1750,0.13940977240942024,4
1986,0.13903213127126482,10
1816,0.13877288080133282,6
736,0.13874467131850834,6
2117,0.1386919808410848,6
1139,0.1386800487074824,10
1229,0.13865328167392293,5
728,0.1386465663294482,11
2106,0.13857942358734937,13
1564,0.138558766827114,16
770,0.13850889769723285,6
2303,0.1384671972057004,9
7,0.138420376820131,5
359,0.13838204276702226,10
1132,0.1383294301696619,14
2359,0.1381023362185977,10
1621,0.1380878075457497,8
1463,0.13783221353282643,3
2073,0.13778546179167575,15
258,0.13775588621581858,9
2159,0.13771973967583576,7
980,0.13767419281921378,12
2217,0.13759939297758045,3
1348,0.13751505342946246,6
1578,0.13751035928519562,13
933,0.13750184141738567,6
2087,0.13722891005676133,9
864,0.13722636081853432,5
218,0.13716837739041846,10
2005,0.13705652923221337,9
1765,0.1369261272742052,7
181,0.13690277364156045,15
1395,0.13683739366170755,10
111,0.13663684366008755,7
1026,0.13621096616979933,3
1400,0.13616863922043215,5
360,0.13593204945874557,8
2323,0.13588720455331602,10
155,0.13586129592783724,12
2089,0.13583452839850313,6
2120,0.1357610712606876,12
1511,0.13560606424550486,4
1339,0.1354795942189476,4
868,0.1353364148078247,10
1984,0.13531040087432414,11
1225,0.13515006625690976,6
1175,0.13511744237380885,8
2339,0.13501987491795586,6
2125,0.1347240885753102,15
1815,0.13463685065870534,10
593,0.13461275183441468,6
36,0.13451652766007044,7
1576,0.13446029375749313,8
2321,0.13443453771090697,8
1029,0.1344283546746315,9
78,0.1344132878457709,12
943,0.13427277789989503,8
1968,0.1342421603084559,5
529,0.1340694780754304,12
429,0.134008389235128,6
1669,0.13396211623532206,11
314,0.13387472983990675,4
1961,0.13387219126538408,4
333,0.1338049960127124,4
1830,0.13376128771409565,9
1571,0.13371805959937058,16
1171,0.13357656683157276,9
2344,0.13352948693366914,11
570,0.13336806127107942,9
825,0.13336293955414008,14
1742,0.13333782030216776,11
1288,0.13309242254061754,9
1645,0.1330489298756376,9
1615,0.13291521798060446,7
668,0.13282788299240855,12
2043,0.13278878740901578,4
61,0.13276035901239458,5
90,0.13274716185828322,9
1855,0.132601764689443,10
1988,0.13238705265273698,8
2101,0.13234883434481365,5
1883,0.1323473488658771,8
1417,0.13233274612566523,5
1105,0.13224160247651806,11
1892,0.13199881427614396,6
716,0.13190989652673638,12
264,0.13164833908312104,11
179,0.13163232010224996,9
2088,0.13156939410797824,8
435,0.13152266354259223,10
494,0.13146876952649758,14
1376,0.13135733876671718,11
1997,0.13130987344262038,6
1396,0.13114287442377243,5
1610,0.13111424146306647,3
683,0.13106810125570642,13
1001,0.13063427877175868,9
472,0.13062285803887297,4
1367,0.13050475793166932,10
875,0.13037399076340697,11
1812,0.1303412987306768,6
2031,0.1301560331559204,12
1328,0.13012332438594576,8
462,0.1300962289485873,7
507,0.12991360193208448,13
846,0.12975078321405734,5
2174,0.1294674156441345,9
1840,0.12923529003924203,5
2341,0.12915929068649973,10
260,0.12913648102816128,7
1415,0.12901716036222352,5
1839,0.1288040009166468,8
1203,0.1287680883345294,11
2034,0.12876475806486165,8
2354,0.12869191757332216,11
2222,0.12865861362158884,5
784,0.1285498625500414,4
197,0.1284447732253236,7
1088,0.12837459244358787,10
1539,0.12829124334633366,9
2033,0.12825051155758302,7
2237,0.1281711088108658,10
1380,0.12807055100719866,5
2380,0.12785333365295817,14
647,0.12775351611912164,9
2071,0.12773365114457874,8
978,0.12770059821181495,7
914,0.1277003601560346,6
2250,0.12742688713147146,10
1154,0.12734647904956672,9
738,0.1272665999751471,5
95,0.1272298091760869,9
2242,0.12683703074045508,8
383,0.12655506824049734,13
1832,0.1265536070378373,6
1809,0.12635871540369034,7
2277,0.12621258602627417,5
937,0.12617047885292504,4
2024,0.1261000157377834,6
596,0.12605787558273457,6
1037,0.12605731345241292,11
2283,0.12592235565073187,16
1972,0.12582885806876237,7
826,0.1252851223809242,12
536,0.1252642917083366,8
857,0.1250572956404742,5
1684,0.12505385353601559,6
513,0.12504303706647343,5
116,0.12502419326472067,6
378,0.12490512512168221,6
1106,0.12490170825902613,5
241,0.12467195990056876,9
791,0.12465305951114644,10
1937,0.12463438317985666,13
2082,0.12455978884379271,2
1761,0.12439082968133998,6
1734,0.12428053957619298,6
2027,0.12421908176817983,6
240,0.1241802977084107,10
951,0.12416550603239346,12
1121,0.12382321543883623,4
727,0.1238171167738605,6
1467,0.12377429116525593,6
1482,0.12367632052386954,8
148,0.12366071710672617,11
1338,0.12364308563109933,8
2293,0.1236315529478026,6
2231,0.12361395346824539,2
983,0.12348673413804975,7
1336,0.12346045445429826,9
64,0.12331949234272142,5
178,0.12318952962275055,10
296,0.12314563185355462,8
1194,0.12309491868468608,4
1287,0.12298201324167962,9
1419,0.1227582981298419,11
1758,0.12264906266174563,5
1509,0.12253481916505829,12
1472,0.12232131115069014,6
1184,0.1221430008672255,5
1010,0.12203426376287226,5
2377,0.12194507016816855,13
605,0.12192841343259758,12
731,0.12182700496694407,12
684,0.12176540902497274,12
1589,0.12169634237066654,8
2084,0.12161569154006524,6
1099,0.12151731620595627,13
1960,0.12146376376062135,6
2187,0.12135827487258492,15
514,0.12129829586498124,11
863,0.12094237614003053,11
1072,0.12079573555983966,8
2068,0.12073224793719621,8
1508,0.12068902271636138,5
318,0.12059368336645461,13
1693,0.12059077354948075,8
59,0.12043081643538739,9
1700,0.12039490358792007,8
815,0.12022949993324675,4
1264,0.12022074956127299,9
1958,0.12020474428281837,9
2305,0.12017626117757142,8
1617,0.12003253171352626,2
1009,0.11997399716655255,6
2176,0.11996537370689002,7
754,0.11988679961987486,14
958,0.11961763547413232,9
1015,0.11953060486359438,8
505,0.11936657770715126,13
761,0.11936421751448761,4
1428,0.1193376906698221,6
1776,0.11912334432297084,11
1729,0.11904693785779583,6
680,0.1190187925485599,7
2362,0.11895243646051486,7
867,0.11894929913334215,10
2320,0.11886528652439476,8
1710,0.11872688245751742,11
1444,0.11871194167864768,6
1191,0.11836353211206187,11
1749,0.1183404883846284,6
2289,0.11800556054898476,5
1717,0.11791159320938359,13
734,0.11790352662037934,13
765,0.11775193691611965,11
56,0.11771383167914687,7
2294,0.11751195688352896,12
1314,0.11742108301350346,19
2327,0.11731728238119775,12
2046,0.1171771469634465,7
156,0.11708519456785699,2
681,0.11697243377853356,10
2040,0.11679694660479752,5
2058,0.11679173178957011,7
444,0.1166961306312801,8
671,0.11653264182215345,5
1035,0.11639799188083227,5
1605,0.11632096457629287,6
1409,0.11630170428014756,14
1250,0.11626341125421397,11
213,0.11601591253793417,9
694,0.1156595386060088,6
911,0.11561292150758934,6
1781,0.11553631143936888,6
1634,0.11524096633392768,4
2311,0.11485927474740298,8
48,0.11467655312003945,10
2059,0.1146605875497167,7
1746,0.1145912403956624,2
967,0.11443647734059999,4
1568,0.1144264745552666,10
175,0.11439066920039881,13
375,0.11427930615197922,4
2137,0.11413533049041405,5
465,0.11383698426343472,6
2077,0.1138095051720515,9
2261,0.11372401086917822,5
1619,0.11347095641084178,6
544,0.11328439341766364,10
739,0.11305014636368273,20
212,0.1129638758648198,9
1774,0.11290119069442223,4
1414,0.11278395660572603,11
2300,0.1126854147459723,7
2360,0.11262617456001968,5
1629,0.11251174148165792,9
2202,0.11243298804987398,16
2346,0.1122207136870553,8
2105,0.1121511158533732,5
1888,0.11209684705484929,13
938,0.11182401489401868,5
480,0.11169752785583323,9
837,0.11161395220097027,8
257,0.11159305258821489,15
2048,0.11120305715859359,5
948,0.11098945264515106,15
1847,0.11098798988259846,5
326,0.11072881251349852,6
2116,0.11031193689641933,8
1904,0.11027279962009937,6
2169,0.11023568486538603,11
2276,0.11022188944547195,5
